id,num_sold
231343,489.8402118010239
231344,628.20325635791
231345,28.397252341425286
231346,25.22474750556584
231347,28.432870584392354
231348,9.64074974318645
231349,10.447688506840143
231350,16.39508405340273
231351,46.4901361567526
231352,55.834511753250545
231353,21.88276394776762
231354,18.25383753619521
231355,17.13362048715289
231356,55.29146279133461
231357,60.52018280716924
231358,24.155806791757268
231359,24.421536343710326
231360,170.1179293876044
231361,1063.8977193334763
231362,940.0977801680808
231363,460.508850939607
231364,606.0798847303238
231365,354.1881241248137
231366,2139.3560948345785
231367,1905.6350191030974
231368,941.3309802342699
231369,1205.1494695545648
231370,414.0210358243115
231371,2478.1134264189814
231372,2234.867196349818
231373,1104.5800243373485
231374,1454.6130738926647
231375,139.61707639872128
231376,863.3582448695283
231377,765.8598546501346
231378,376.461164722794
231379,477.65454519292695
231380,282.16959020529026
231381,1717.3759450123407
